timestamp,parcela_id,humedad,temperatura,watermark_cb
2026-04-26 22:32:39,2,79.0,28.5,158.0
2026-04-26 22:32:39,3,76.0,31.1,152.0
2026-04-26 22:32:39,4,82.0,31.7,164.0
2026-04-26 22:32:39,5,71.0,34.6,142.0
2026-04-26 22:32:39,6,76.0,39.1,152.0
2026-04-26 22:32:39,7,70.2,40.6,140.4
2026-04-26 22:32:39,8,63.0,29.7,126.0
2026-04-26 22:32:50,1,73.0,33.7,146.0
2026-04-26 22:32:50,2,73.0,32.4,146.0
2026-04-26 22:32:50,3,85.0,29.4,170.0
2026-04-26 22:32:50,4,77.5,34.9,155.0
2026-04-26 22:32:50,5,65.9,28.9,131.8
2026-04-26 22:32:50,6,70.0,29.6,140.0
2026-04-26 22:32:50,7,65.4,38.2,130.8
2026-04-26 22:32:50,8,55.5,34.2,111.0
2026-04-26 22:32:53,1,67.6,30.6,135.2
2026-04-26 22:32:53,2,67.0,38.5,134.0
2026-04-26 22:32:53,3,94.0,39.0,188.0
2026-04-26 22:32:53,4,73.0,31.0,146.0
2026-04-26 22:32:53,5,74.9,29.3,149.8
2026-04-26 22:32:53,6,64.0,35.8,128.0
2026-04-26 22:32:53,7,74.4,34.1,148.8
2026-04-26 22:32:53,8,48.0,40.6,96.0
2026-04-26 22:33:09,1,62.2,40.2,124.4
2026-04-26 22:33:09,2,61.0,29.0,122.0
2026-04-26 22:33:09,3,100.0,28.5,200.0
2026-04-26 22:33:09,4,68.5,34.0,137.0
2026-04-26 22:33:09,5,83.9,29.4,167.8
2026-04-26 22:33:09,6,58.0,30.5,116.0
2026-04-26 22:33:09,7,83.4,37.0,166.8
2026-04-26 22:33:09,8,40.5,32.8,81.0
2026-04-26 22:34:07,1,56.8,37.7,113.6
2026-04-26 22:34:07,2,55.0,28.4,110.0
2026-04-26 22:34:07,3,100.0,28.2,200.0
2026-04-26 22:34:07,4,64.0,34.9,128.0
2026-04-26 22:34:07,5,92.9,40.2,185.8
2026-04-26 22:34:07,6,52.0,33.1,104.0
2026-04-26 22:34:07,7,92.4,29.9,184.8
2026-04-26 22:34:07,8,33.0,32.8,66.0
2026-04-26 22:35:26,1,51.4,28.0,102.8
2026-04-26 22:35:26,2,49.0,34.8,98.0
2026-04-26 22:35:26,3,100.0,34.6,200.0
2026-04-26 22:35:26,4,59.5,35.9,119.0
2026-04-26 22:35:26,5,100.0,36.9,200.0
2026-04-26 22:35:26,6,46.0,41.7,92.0
2026-04-26 22:35:26,7,100.0,32.0,200.0
2026-04-26 22:35:26,8,42.0,34.1,84.0
2026-04-26 22:36:16,1,49.6,35.7,99.2
2026-04-26 22:36:16,2,47.0,40.7,94.0
2026-04-26 22:36:16,3,98.5,30.2,197.0
2026-04-26 22:36:16,4,58.0,32.1,116.0
2026-04-26 22:36:16,5,98.3,30.0,196.6
2026-04-26 22:36:16,6,44.0,34.7,88.0
2026-04-26 22:36:16,7,98.4,34.2,196.8
2026-04-26 22:36:16,8,39.5,39.7,79.0
2026-04-26 22:44:40,1,47.4,40.1,94.8
2026-04-26 22:44:40,2,44.0,30.2,88.0
2026-04-26 22:44:40,3,96.7,39.7,193.4
2026-04-26 22:44:40,4,56.0,34.1,112.0
2026-04-26 22:44:40,5,96.8,41.9,193.6
2026-04-26 22:44:40,6,41.0,32.6,82.0
2026-04-26 22:44:40,7,96.6,39.1,193.2
2026-04-26 22:44:40,8,35.5,31.7,71.0
2026-04-26 22:44:49,1,45.2,38.1,90.4
2026-04-26 22:44:49,2,41.0,39.6,82.0
2026-04-26 22:44:49,3,94.9,30.3,189.8
2026-04-26 22:44:49,4,54.0,37.0,108.0
2026-04-26 22:44:49,5,95.3,33.6,190.6
2026-04-26 22:44:49,6,38.0,40.0,76.0
2026-04-26 22:44:49,7,94.8,34.8,189.6
2026-04-26 22:44:49,8,40.5,40.7,81.0
2026-04-26 22:44:55,1,43.0,39.6,86.0
2026-04-26 22:44:55,2,38.0,33.0,76.0
2026-04-26 22:44:55,3,93.1,41.3,186.2
2026-04-26 22:44:55,4,52.0,39.0,104.0
2026-04-26 22:44:55,5,93.8,40.3,187.6
2026-04-26 22:44:55,6,42.0,28.4,84.0
2026-04-26 22:44:55,7,93.0,41.8,186.0
2026-04-26 22:44:55,8,45.5,31.7,91.0
2026-04-26 22:45:37,1,40.8,41.0,81.6
2026-04-26 22:45:37,2,35.0,40.3,70.0
2026-04-26 22:45:37,3,91.3,36.0,182.6
2026-04-26 22:45:37,4,50.0,31.7,100.0
2026-04-26 22:45:37,5,92.3,35.1,184.6
2026-04-26 22:45:37,6,46.0,29.2,92.0
2026-04-26 22:45:37,7,91.2,28.6,182.4
2026-04-26 22:45:37,8,41.5,37.9,83.0
2026-04-26 22:45:41,1,38.6,33.7,77.2
2026-04-26 22:45:41,2,39.0,30.1,78.0
2026-04-26 22:45:41,3,89.5,39.6,179.0
2026-04-26 22:45:41,4,48.0,32.5,96.0
2026-04-26 22:45:41,5,90.8,35.8,181.6
2026-04-26 22:45:41,6,50.0,41.4,100.0
2026-04-26 22:45:41,7,89.4,41.0,178.8
2026-04-26 22:45:41,8,37.5,30.3,75.0
2026-04-26 22:46:27,1,41.2,30.5,82.4
2026-04-26 22:46:27,2,41.0,39.9,82.0
2026-04-26 22:46:27,3,82.3,32.1,164.6
2026-04-26 22:46:27,4,40.0,40.6,80.0
2026-04-26 22:46:27,5,84.8,38.7,169.6
2026-04-26 22:46:27,6,52.0,41.8,104.0
2026-04-26 22:46:27,7,82.2,39.5,164.4
2026-04-26 22:46:27,8,30.5,35.0,61.0
2026-04-26 22:46:34,1,39.0,31.7,78.0
2026-04-26 22:46:34,2,38.0,31.8,76.0
2026-04-26 22:46:34,3,80.5,34.4,161.0
2026-04-26 22:46:34,4,38.0,40.3,76.0
2026-04-26 22:46:34,5,83.3,40.9,166.6
2026-04-26 22:46:34,6,49.0,28.7,98.0
2026-04-26 22:46:34,7,80.4,41.5,160.8
2026-04-26 22:46:34,8,26.5,30.8,53.0
2026-04-26 22:47:02,1,36.8,37.9,73.6
2026-04-26 22:47:02,2,35.0,33.9,70.0
2026-04-26 22:47:02,3,78.7,34.7,157.4
2026-04-26 22:47:02,4,36.0,41.9,72.0
2026-04-26 22:47:02,5,81.8,38.0,163.6
2026-04-26 22:47:02,6,46.0,38.5,92.0
2026-04-26 22:47:02,7,78.6,39.9,157.2
2026-04-26 22:47:02,8,31.5,42.0,63.0
2026-04-26 22:47:05,1,34.6,38.1,69.2
2026-04-26 22:47:05,2,32.0,38.4,64.0
2026-04-26 22:47:05,3,76.9,38.0,153.8
2026-04-26 22:47:05,4,34.0,41.7,68.0
2026-04-26 22:47:05,5,80.3,40.8,160.6
2026-04-26 22:47:05,6,43.0,28.6,86.0
2026-04-26 22:47:05,7,76.8,32.3,153.6
2026-04-26 22:47:05,8,36.5,38.7,73.0
2026-04-26 22:47:10,1,38.1,40.5,76.2
2026-04-26 22:47:10,2,36.0,33.8,72.0
2026-04-26 22:47:10,3,75.1,28.3,150.2
2026-04-26 22:47:10,4,37.0,31.1,74.0
2026-04-26 22:47:10,5,78.8,37.2,157.6
2026-04-26 22:47:10,6,40.0,41.4,80.0
2026-04-26 22:47:10,7,75.0,36.8,150.0
2026-04-26 22:47:10,8,41.5,40.4,83.0
2026-04-26 22:47:12,1,41.6,41.7,83.2
2026-04-26 22:47:12,2,40.0,32.6,80.0
2026-04-26 22:47:12,3,73.3,34.7,146.6
2026-04-26 22:47:12,4,40.0,31.8,80.0
2026-04-26 22:47:12,5,77.3,35.5,154.6
2026-04-26 22:47:12,6,37.0,33.1,74.0
2026-04-26 22:47:12,7,73.2,38.5,146.4
2026-04-26 22:47:12,8,46.5,28.3,93.0
2026-04-26 22:48:22,1,45.1,30.0,90.2
2026-04-26 22:48:22,2,44.0,39.0,88.0
2026-04-26 22:48:22,3,71.5,40.0,143.0
2026-04-26 22:48:22,4,43.0,30.3,86.0
2026-04-26 22:48:22,5,75.8,35.2,151.6
2026-04-26 22:48:22,6,41.0,38.3,82.0
2026-04-26 22:48:22,7,71.4,37.1,142.8
2026-04-26 22:48:22,8,51.5,39.7,103.0
2026-04-26 22:48:41,1,48.6,34.5,97.2
2026-04-26 22:48:41,2,41.0,32.3,82.0
2026-04-26 22:48:41,3,69.7,38.2,139.4
2026-04-26 22:48:41,4,46.0,31.3,92.0
2026-04-26 22:48:41,5,74.3,34.5,148.6
2026-04-26 22:48:41,6,45.0,40.7,90.0
2026-04-26 22:48:41,7,69.6,31.7,139.2
2026-04-26 22:48:41,8,56.5,40.9,113.0
2026-04-26 22:48:42,1,46.4,38.2,92.8
2026-04-26 22:48:42,2,38.0,34.9,76.0
2026-04-26 22:48:42,3,67.9,39.8,135.8
2026-04-26 22:48:42,4,49.0,34.5,98.0
2026-04-26 22:48:42,5,72.8,41.0,145.6
2026-04-26 22:48:42,6,42.0,28.6,84.0
2026-04-26 22:48:42,7,67.8,34.7,135.6
2026-04-26 22:48:42,8,61.5,32.6,123.0
2026-04-26 22:48:44,1,44.2,31.5,88.4
2026-04-26 22:48:44,2,35.0,38.3,70.0
2026-04-26 22:48:44,3,66.1,38.1,132.2
2026-04-26 22:48:44,4,52.0,33.3,104.0
2026-04-26 22:48:44,5,71.3,31.4,142.6
2026-04-26 22:48:44,6,39.0,35.7,78.0
2026-04-26 22:48:44,7,66.0,29.2,132.0
2026-04-26 22:48:44,8,57.5,35.8,115.0
2026-04-26 22:48:45,1,42.0,33.1,84.0
2026-04-26 22:48:45,2,32.0,41.1,64.0
2026-04-26 22:48:45,3,64.3,36.6,128.6
2026-04-26 22:48:45,4,50.0,37.1,100.0
2026-04-26 22:48:45,5,69.8,32.5,139.6
2026-04-26 22:48:45,6,36.0,39.4,72.0
2026-04-26 22:48:45,7,64.2,41.5,128.4
2026-04-26 22:48:45,8,53.5,30.3,107.0
2026-04-26 22:48:47,1,39.8,41.7,79.6
2026-04-26 22:48:47,2,29.0,28.8,58.0
2026-04-26 22:48:47,3,62.5,31.8,125.0
2026-04-26 22:48:47,4,48.0,34.6,96.0
2026-04-26 22:48:47,5,68.3,28.8,136.6
2026-04-26 22:48:47,6,33.0,40.1,66.0
2026-04-26 22:48:47,7,62.4,35.1,124.8
2026-04-26 22:48:47,8,49.5,31.8,99.0
2026-04-26 22:48:49,1,37.6,39.4,75.2
2026-04-26 22:48:49,2,33.0,37.8,66.0
2026-04-26 22:48:49,3,60.7,30.9,121.4
2026-04-26 22:48:49,4,46.0,35.2,92.0
2026-04-26 22:48:49,5,66.8,29.2,133.6
2026-04-26 22:48:49,6,37.0,41.1,74.0
2026-04-26 22:48:49,7,60.6,41.1,121.2
2026-04-26 22:48:49,8,45.5,31.8,91.0
2026-04-26 22:48:51,1,35.4,31.0,70.8
2026-04-26 22:48:51,2,30.0,33.4,60.0
2026-04-26 22:48:51,3,58.9,28.3,117.8
2026-04-26 22:48:51,4,44.0,41.4,88.0
2026-04-26 22:48:51,5,65.3,30.9,130.6
2026-04-26 22:48:51,6,41.0,37.8,82.0
2026-04-26 22:48:51,7,58.8,33.9,117.6
2026-04-26 22:48:51,8,41.5,35.3,83.0
2026-04-26 22:48:54,1,33.2,31.4,66.4
2026-04-26 22:48:54,2,27.0,36.4,54.0
2026-04-26 22:48:54,3,57.1,37.7,114.2
2026-04-26 22:48:54,4,42.0,42.0,84.0
2026-04-26 22:48:54,5,63.8,40.3,127.6
2026-04-26 22:48:54,6,45.0,39.9,90.0
2026-04-26 22:48:54,7,57.0,30.3,114.0
2026-04-26 22:48:54,8,37.5,41.9,75.0
2026-04-26 22:48:58,1,31.0,33.8,62.0
2026-04-26 22:48:58,2,24.0,32.6,48.0
2026-04-26 22:48:58,3,55.3,34.2,110.6
2026-04-26 22:48:58,4,40.0,31.6,80.0
2026-04-26 22:48:58,5,62.3,32.5,124.6
2026-04-26 22:48:58,6,42.0,36.8,84.0
2026-04-26 22:48:58,7,55.2,30.8,110.4
2026-04-26 22:48:58,8,33.5,32.9,67.0
2026-04-26 22:49:40,1,28.8,36.3,57.6
2026-04-26 22:49:40,2,21.0,39.7,42.0
2026-04-26 22:49:40,3,57.8,40.8,115.6
2026-04-26 22:49:40,4,38.0,29.7,76.0
2026-04-26 22:49:40,5,60.8,39.3,121.6
2026-04-26 22:49:40,6,39.0,40.0,78.0
2026-04-26 22:49:40,7,53.4,38.0,106.8
2026-04-26 22:49:40,8,29.5,34.0,59.0
2026-04-26 22:49:44,1,26.6,38.6,53.2
2026-04-26 22:49:44,2,18.0,36.6,36.0
2026-04-26 22:49:44,3,56.0,31.1,112.0
2026-04-26 22:49:44,4,36.0,41.4,72.0
2026-04-26 22:49:44,5,59.3,31.3,118.6
2026-04-26 22:49:44,6,36.0,41.9,72.0
2026-04-26 22:49:44,7,51.6,30.7,103.2
2026-04-26 22:49:44,8,25.5,33.2,51.0
2026-04-26 22:50:05,1,24.4,28.2,48.8
2026-04-26 22:50:05,2,15.0,34.4,30.0
2026-04-26 22:50:05,3,54.2,40.9,108.4
2026-04-26 22:50:05,4,34.0,38.8,68.0
2026-04-26 22:50:05,5,57.8,37.4,115.6
2026-04-26 22:50:05,6,33.0,40.0,66.0
2026-04-26 22:50:05,7,54.1,30.4,108.2
2026-04-26 22:50:05,8,21.5,41.6,43.0
2026-04-26 22:50:07,1,22.2,28.7,44.4
2026-04-26 22:50:07,2,12.0,41.5,24.0
2026-04-26 22:50:07,3,52.4,38.9,104.8
2026-04-26 22:50:07,4,32.0,38.5,64.0
2026-04-26 22:50:07,5,56.3,38.0,112.6
2026-04-26 22:50:07,6,30.0,40.9,60.0
2026-04-26 22:50:07,7,52.3,38.7,104.6
2026-04-26 22:50:07,8,17.5,35.5,35.0
2026-04-26 22:50:10,1,20.0,41.3,40.0
2026-04-26 22:50:10,2,9.0,39.3,18.0
2026-04-26 22:50:10,3,50.6,29.6,101.2
2026-04-26 22:50:10,4,30.0,35.4,60.0
2026-04-26 22:50:10,5,54.8,36.3,109.6
2026-04-26 22:50:10,6,27.0,40.0,54.0
2026-04-26 22:50:10,7,54.8,38.4,109.6
2026-04-26 22:50:10,8,13.5,31.6,27.0
2026-04-26 22:50:13,1,17.8,40.5,35.6
2026-04-26 22:50:13,2,6.0,31.4,12.0
2026-04-26 22:50:13,3,48.8,41.0,97.6
2026-04-26 22:50:13,4,28.0,40.4,56.0
2026-04-26 22:50:13,5,53.3,33.0,106.6
2026-04-26 22:50:13,6,24.0,32.3,48.0
2026-04-26 22:50:13,7,53.0,30.7,106.0
2026-04-26 22:50:13,8,9.5,37.9,19.0
2026-04-26 22:50:15,1,15.6,32.2,31.2
2026-04-26 22:50:15,2,3.0,34.5,6.0
2026-04-26 22:50:15,3,47.0,39.5,94.0
2026-04-26 22:50:15,4,26.0,36.6,52.0
2026-04-26 22:50:15,5,51.8,30.3,103.6
2026-04-26 22:50:15,6,21.0,41.0,42.0
2026-04-26 22:50:15,7,55.5,41.8,111.0
2026-04-26 22:50:15,8,5.5,35.2,11.0
2026-04-26 22:50:16,1,13.4,37.0,26.8
2026-04-26 22:50:16,2,0.0,41.7,0.0
2026-04-26 22:50:16,3,45.2,41.1,90.4
2026-04-26 22:50:16,4,24.0,29.9,48.0
2026-04-26 22:50:16,5,50.3,29.8,100.6
2026-04-26 22:50:16,6,18.0,37.2,36.0
2026-04-26 22:50:16,7,53.7,34.5,107.4
2026-04-26 22:50:16,8,1.5,34.4,3.0
2026-04-26 22:50:17,1,11.2,28.9,22.4
2026-04-26 22:50:17,2,0.0,31.2,0.0
2026-04-26 22:50:17,3,43.4,37.9,86.8
2026-04-26 22:50:17,4,22.0,41.7,44.0
2026-04-26 22:50:17,5,48.8,40.4,97.6
2026-04-26 22:50:17,6,15.0,32.4,30.0
2026-04-26 22:50:17,7,56.2,41.4,112.4
2026-04-26 22:50:17,8,0.0,40.7,0.0
2026-04-26 22:50:18,1,9.0,34.2,18.0
2026-04-26 22:50:18,2,0.0,38.5,0.0
2026-04-26 22:50:18,3,41.6,38.9,83.2
2026-04-26 22:50:18,4,20.0,34.0,40.0
2026-04-26 22:50:18,5,47.3,33.3,94.6
2026-04-26 22:50:18,6,12.0,36.4,24.0
2026-04-26 22:50:18,7,54.4,35.3,108.8
2026-04-26 22:50:18,8,0.0,31.6,0.0
2026-04-26 22:50:21,1,6.8,34.4,13.6
2026-04-26 22:50:21,2,0.0,30.4,0.0
2026-04-26 22:50:21,3,44.1,29.1,88.2
2026-04-26 22:50:21,4,18.0,31.0,36.0
2026-04-26 22:50:21,5,45.8,37.6,91.6
2026-04-26 22:50:21,6,9.0,39.5,18.0
2026-04-26 22:50:21,7,52.6,38.3,105.2
2026-04-26 22:50:21,8,0.0,33.2,0.0
2026-04-26 22:50:23,1,4.6,31.6,9.2
2026-04-26 22:50:23,2,0.0,31.1,0.0
2026-04-26 22:50:23,3,42.3,31.0,84.6
2026-04-26 22:50:23,4,16.0,29.4,32.0
2026-04-26 22:50:23,5,44.3,36.4,88.6
2026-04-26 22:50:23,6,13.0,35.8,26.0
2026-04-26 22:50:23,7,50.8,40.5,101.6
2026-04-26 22:50:23,8,0.0,30.1,0.0
2026-04-26 22:50:26,1,2.4,33.0,4.8
2026-04-26 22:50:26,2,0.0,32.5,0.0
2026-04-26 22:50:26,3,40.5,34.4,81.0
2026-04-26 22:50:26,4,14.0,29.4,28.0
2026-04-26 22:50:26,5,42.8,38.5,85.6
2026-04-26 22:50:26,6,10.0,37.3,20.0
2026-04-26 22:50:26,7,53.3,38.8,106.6
2026-04-26 22:50:26,8,0.0,32.7,0.0
2026-04-26 22:50:27,1,0.2,30.6,0.4
2026-04-26 22:50:27,2,0.0,37.8,0.0
2026-04-26 22:50:27,3,38.7,34.2,77.4
2026-04-26 22:50:27,4,12.0,37.9,24.0
2026-04-26 22:50:27,5,41.3,37.0,82.6
2026-04-26 22:50:27,6,7.0,38.7,14.0
2026-04-26 22:50:27,7,51.5,39.6,103.0
2026-04-26 22:50:27,8,0.0,37.8,0.0
2026-04-26 22:50:28,1,0.0,37.2,0.0
2026-04-26 22:50:28,2,0.0,38.1,0.0
2026-04-26 22:50:28,3,36.9,37.4,73.8
2026-04-26 22:50:28,4,10.0,29.1,20.0
2026-04-26 22:50:28,5,39.8,31.0,79.6
2026-04-26 22:50:28,6,4.0,35.7,8.0
2026-04-26 22:50:28,7,49.7,39.1,99.4
2026-04-26 22:50:28,8,5.0,31.9,10.0
2026-04-26 22:50:33,1,0.0,39.5,0.0
2026-04-26 22:50:33,2,0.0,36.7,0.0
2026-04-26 22:50:33,3,35.1,35.9,70.2
2026-04-26 22:50:33,4,8.0,34.6,16.0
2026-04-26 22:50:33,5,38.3,36.9,76.6
2026-04-26 22:50:33,6,1.0,31.4,2.0
2026-04-26 22:50:33,7,47.9,37.5,95.8
2026-04-26 22:50:33,8,10.0,38.5,20.0
2026-04-26 22:50:34,1,0.0,30.7,0.0
2026-04-26 22:50:34,2,0.0,32.7,0.0
2026-04-26 22:50:34,3,33.3,35.3,66.6
2026-04-26 22:50:34,4,11.0,35.3,22.0
2026-04-26 22:50:34,5,36.8,34.0,73.6
2026-04-26 22:50:34,6,0.0,40.9,0.0
2026-04-26 22:50:34,7,46.1,32.8,92.2
2026-04-26 22:50:34,8,15.0,30.4,30.0
2026-04-26 22:50:35,1,0.0,41.6,0.0
2026-04-26 22:50:35,2,0.0,34.5,0.0
2026-04-26 22:50:35,3,31.5,36.4,63.0
2026-04-26 22:50:35,4,9.0,31.7,18.0
2026-04-26 22:50:35,5,35.3,32.9,70.6
2026-04-26 22:50:35,6,0.0,40.0,0.0
2026-04-26 22:50:35,7,44.3,41.2,88.6
2026-04-26 22:50:35,8,20.0,40.5,40.0
2026-04-26 22:50:37,1,0.0,33.9,0.0
2026-04-26 22:50:37,2,0.0,31.3,0.0
2026-04-26 22:50:37,3,29.7,36.2,59.4
2026-04-26 22:50:37,4,7.0,36.4,14.0
2026-04-26 22:50:37,5,33.8,28.6,67.6
2026-04-26 22:50:37,6,0.0,32.6,0.0
2026-04-26 22:50:37,7,42.5,36.1,85.0
2026-04-26 22:50:37,8,16.0,30.5,32.0
2026-04-26 22:50:44,1,0.0,34.4,0.0
2026-04-26 22:50:44,2,0.0,31.5,0.0
2026-04-26 22:50:44,3,27.9,38.2,55.8
2026-04-26 22:50:44,4,5.0,37.1,10.0
2026-04-26 22:50:44,5,32.3,40.3,64.6
2026-04-26 22:50:44,6,0.0,32.5,0.0
2026-04-26 22:50:44,7,40.7,41.3,81.4
2026-04-26 22:50:44,8,12.0,29.8,24.0
2026-04-26 22:50:53,1,17.5,40.0,35.0
2026-04-26 22:50:53,2,20.0,38.3,40.0
2026-04-26 22:50:53,3,40.4,34.5,80.8
2026-04-26 22:50:53,4,20.0,39.6,40.0
2026-04-26 22:50:53,5,42.3,35.6,84.6
2026-04-26 22:50:53,6,20.0,30.0,40.0
2026-04-26 22:50:53,7,31.7,36.4,63.4
2026-04-26 22:50:53,8,37.0,30.9,74.0
2026-04-26 22:50:53,1,35.0,33.0,70.0
2026-04-26 22:50:53,2,40.0,29.6,80.0
2026-04-26 22:50:53,3,52.9,37.1,105.8
2026-04-26 22:50:53,4,35.0,32.8,70.0
2026-04-26 22:50:53,5,52.3,30.9,104.6
2026-04-26 22:50:53,6,40.0,37.7,80.0
2026-04-26 22:50:53,7,44.2,30.4,88.4
2026-04-26 22:50:53,8,62.0,30.4,124.0
2026-04-26 22:50:53,1,52.5,39.0,105.0
2026-04-26 22:50:53,2,60.0,36.8,120.0
2026-04-26 22:50:53,3,65.4,30.1,130.8
2026-04-26 22:50:53,4,50.0,39.8,100.0
2026-04-26 22:50:53,5,62.3,31.7,124.6
2026-04-26 22:50:53,6,60.0,39.9,120.0
2026-04-26 22:50:53,7,56.7,32.7,113.4
2026-04-26 22:50:53,8,87.0,37.2,174.0
2026-04-26 22:50:53,1,70.0,36.4,140.0
2026-04-26 22:50:53,2,80.0,39.9,160.0
2026-04-26 22:50:53,3,77.9,32.9,155.8
2026-04-26 22:50:53,4,65.0,35.7,130.0
2026-04-26 22:50:53,5,72.3,32.3,144.6
2026-04-26 22:50:53,6,80.0,35.4,160.0
2026-04-26 22:50:53,7,69.2,38.5,138.4
2026-04-26 22:50:53,8,100.0,34.9,200.0
2026-04-26 22:50:54,1,87.5,35.3,175.0
2026-04-26 22:50:54,2,100.0,33.1,200.0
2026-04-26 22:50:54,3,90.4,36.8,180.8
2026-04-26 22:50:54,4,80.0,35.5,160.0
2026-04-26 22:50:54,5,82.3,34.6,164.6
2026-04-26 22:50:54,6,100.0,28.6,200.0
2026-04-26 22:50:54,7,81.7,31.2,163.4
2026-04-26 22:50:54,8,100.0,29.7,200.0
2026-04-26 22:50:54,1,100.0,33.2,200.0
2026-04-26 22:50:54,2,100.0,38.4,200.0
2026-04-26 22:50:54,3,100.0,30.8,200.0
2026-04-26 22:50:54,4,95.0,30.4,190.0
2026-04-26 22:50:54,5,92.3,34.2,184.6
2026-04-26 22:50:54,6,100.0,32.4,200.0
2026-04-26 22:50:54,7,94.2,30.8,188.4
2026-04-26 22:50:54,8,100.0,41.1,200.0
2026-04-26 22:50:54,1,100.0,40.4,200.0
2026-04-26 22:50:54,2,100.0,36.5,200.0
2026-04-26 22:50:54,3,100.0,31.9,200.0
2026-04-26 22:50:54,4,100.0,34.5,200.0
2026-04-26 22:50:54,5,100.0,32.5,200.0
2026-04-26 22:50:54,6,100.0,37.4,200.0
2026-04-26 22:50:54,7,100.0,40.7,200.0
2026-04-26 22:50:54,8,100.0,33.4,200.0
2026-04-26 22:50:54,1,100.0,39.7,200.0
2026-04-26 22:50:54,2,100.0,41.5,200.0
2026-04-26 22:50:54,3,100.0,31.0,200.0
2026-04-26 22:50:54,4,100.0,36.8,200.0
2026-04-26 22:50:54,5,100.0,28.4,200.0
2026-04-26 22:50:54,6,100.0,37.2,200.0
2026-04-26 22:50:54,7,100.0,30.6,200.0
2026-04-26 22:50:54,8,100.0,30.6,200.0
2026-04-26 22:50:55,1,100.0,29.6,200.0
2026-04-26 22:50:55,2,100.0,31.2,200.0
2026-04-26 22:50:55,3,100.0,31.5,200.0
2026-04-26 22:50:55,4,100.0,40.5,200.0
2026-04-26 22:50:55,5,100.0,31.0,200.0
2026-04-26 22:50:55,6,100.0,38.9,200.0
2026-04-26 22:50:55,7,100.0,40.2,200.0
2026-04-26 22:50:55,8,100.0,35.3,200.0
2026-04-26 22:50:55,1,100.0,41.8,200.0
2026-04-26 22:50:55,2,100.0,31.3,200.0
2026-04-26 22:50:55,3,100.0,39.1,200.0
2026-04-26 22:50:55,4,100.0,29.0,200.0
2026-04-26 22:50:55,5,100.0,32.8,200.0
2026-04-26 22:50:55,6,100.0,38.0,200.0
2026-04-26 22:50:55,7,100.0,32.6,200.0
2026-04-26 22:50:55,8,100.0,33.9,200.0
2026-04-26 22:50:55,1,100.0,32.2,200.0
2026-04-26 22:50:55,2,100.0,33.3,200.0
2026-04-26 22:50:55,3,100.0,36.6,200.0
2026-04-26 22:50:55,4,100.0,36.5,200.0
2026-04-26 22:50:55,5,100.0,41.8,200.0
2026-04-26 22:50:55,6,100.0,32.6,200.0
2026-04-26 22:50:55,7,100.0,38.3,200.0
2026-04-26 22:50:55,8,100.0,34.6,200.0
2026-04-26 22:50:55,1,100.0,38.8,200.0
2026-04-26 22:50:55,2,100.0,39.3,200.0
2026-04-26 22:50:55,3,100.0,31.7,200.0
2026-04-26 22:50:55,4,100.0,39.5,200.0
2026-04-26 22:50:55,5,100.0,30.1,200.0
2026-04-26 22:50:55,6,100.0,33.6,200.0
2026-04-26 22:50:55,7,100.0,41.0,200.0
2026-04-26 22:50:55,8,100.0,42.0,200.0
2026-04-26 22:50:55,1,100.0,39.1,200.0
2026-04-26 22:50:55,2,100.0,36.3,200.0
2026-04-26 22:50:55,3,100.0,28.8,200.0
2026-04-26 22:50:55,4,100.0,35.2,200.0
2026-04-26 22:50:55,5,100.0,29.9,200.0
2026-04-26 22:50:55,6,100.0,28.7,200.0
2026-04-26 22:50:55,7,100.0,38.2,200.0
2026-04-26 22:50:55,8,100.0,40.0,200.0
2026-04-26 22:50:56,1,100.0,33.4,200.0
2026-04-26 22:50:56,2,100.0,40.5,200.0
2026-04-26 22:50:56,3,100.0,41.6,200.0
2026-04-26 22:50:56,4,100.0,29.9,200.0
2026-04-26 22:50:56,5,100.0,39.1,200.0
2026-04-26 22:50:56,6,100.0,29.2,200.0
2026-04-26 22:50:56,7,100.0,41.9,200.0
2026-04-26 22:50:56,8,100.0,40.7,200.0
2026-04-26 22:50:56,1,100.0,29.5,200.0
2026-04-26 22:50:56,2,100.0,34.3,200.0
2026-04-26 22:50:56,3,100.0,29.8,200.0
2026-04-26 22:50:56,4,100.0,28.2,200.0
2026-04-26 22:50:56,5,100.0,39.3,200.0
2026-04-26 22:50:56,6,100.0,37.7,200.0
2026-04-26 22:50:56,7,100.0,33.7,200.0
2026-04-26 22:50:56,8,100.0,39.6,200.0
2026-04-26 22:50:56,1,100.0,29.9,200.0
2026-04-26 22:50:56,2,100.0,31.4,200.0
2026-04-26 22:50:56,3,100.0,30.4,200.0
2026-04-26 22:50:56,4,100.0,29.3,200.0
2026-04-26 22:50:56,5,100.0,41.5,200.0
2026-04-26 22:50:56,6,100.0,37.7,200.0
2026-04-26 22:50:56,7,100.0,32.6,200.0
2026-04-26 22:50:56,8,100.0,41.4,200.0
2026-04-26 22:50:56,1,100.0,39.1,200.0
2026-04-26 22:50:56,2,100.0,31.0,200.0
2026-04-26 22:50:56,3,100.0,37.4,200.0
2026-04-26 22:50:56,4,100.0,30.2,200.0
2026-04-26 22:50:56,5,100.0,35.0,200.0
2026-04-26 22:50:56,6,100.0,34.4,200.0
